pvarname,evarname,n,e_table_name,p_table_name
CFDDS,LBXVID,1335,L06VID_B,CFQ_B
CFDDS,PAQ_home_met,1459,PAQ_B,CFQ_B
CFDDS,PAQ_home_week,1459,PAQ_B,CFQ_B
CFDDS,PAQ_leisure_met,1462,PAQ_B,CFQ_B
CFDDS,PAQ_sedentary_activity_min_per_day,0,PAQ_B,CFQ_B
CFDDS,PAQ_strengthening_days,1452,PAQ_B,CFQ_B
CFDDS,PAQ_strengthening_met,1452,PAQ_B,CFQ_B
CFDDS,PAQ_strengthening_week,1452,PAQ_B,CFQ_B
CFDDS,PAQ_total_met,1395,PAQ_B,CFQ_B
CFDDS,PAQ_walk_days,1454,PAQ_B,CFQ_B
CFDDS,PAQ_walk_days_per_week,1454,PAQ_B,CFQ_B
CFDDS,PAQ_walk_met,1454,PAQ_B,CFQ_B
CFDDS,PAQ_work_met,1551,PAQ_B,CFQ_B
CFDDS,walk_min_per_day,313,PAQ_B,CFQ_B
CFDDS,SMD415,215,SMQFAM_B,CFQ_B
CFDDS,SMD415A,203,SMQFAM_B,CFQ_B
CFDDS,SMD630,0,SMQMEC_B,CFQ_B
CFDDS,SMQ670,0,SMQMEC_B,CFQ_B
CFDDS,SMQ710,160,SMQMEC_B,CFQ_B
CFDDS,SMQ720,160,SMQMEC_B,CFQ_B
CFDDS,SMQ725,160,SMQMEC_B,CFQ_B
CFDDS,SMQ740,2,SMQMEC_B,CFQ_B
CFDDS,SMQ770,11,SMQMEC_B,CFQ_B
CFDDS,SMQ800,7,SMQMEC_B,CFQ_B
CFDDS,SMQ817,8,SMQMEC_B,CFQ_B
CFDDS,SMQ830,2,SMQMEC_B,CFQ_B
CFDDS,SMQ840,2,SMQMEC_B,CFQ_B
CFDDS,SMQ_current_ever_never,1553,SMQ_B,CFQ_B
CFDDS,SMQ_how_long_since_quit_years,623,SMQ_B,CFQ_B
CFDDS,URX24D,440,l26PP_B,CFQ_B
CFDDS,URX25T,458,l26PP_B,CFQ_B
CFDDS,URX4FP,458,l26PP_B,CFQ_B
CFDDS,URXACE,457,l26PP_B,CFQ_B
CFDDS,URXCB3,458,l26PP_B,CFQ_B
CFDDS,URXCCC,458,l26PP_B,CFQ_B
CFDDS,URXCMH,444,l26PP_B,CFQ_B
CFDDS,URXCPM,452,l26PP_B,CFQ_B
CFDDS,URXDEE,458,l26PP_B,CFQ_B
CFDDS,URXDIZ,458,l26PP_B,CFQ_B
CFDDS,URXDPY,450,l26PP_B,CFQ_B
CFDDS,URXMET,458,l26PP_B,CFQ_B
CFDDS,URXOP1,448,l26PP_B,CFQ_B
CFDDS,URXOP2,448,l26PP_B,CFQ_B
CFDDS,URXOP3,448,l26PP_B,CFQ_B
CFDDS,URXOP4,447,l26PP_B,CFQ_B
CFDDS,URXOP5,447,l26PP_B,CFQ_B
CFDDS,URXOP6,447,l26PP_B,CFQ_B
CFDDS,URXOPM,458,l26PP_B,CFQ_B
CFDDS,URXPAR,448,l26PP_B,CFQ_B
CFDDS,URXTCC,457,l26PP_B,CFQ_B
CFDDS,URXDAZ,464,PHPYPA_B,CFQ_B
CFDDS,URXDMA,464,PHPYPA_B,CFQ_B
CFDDS,URXEQU,464,PHPYPA_B,CFQ_B
CFDDS,URXETD,464,PHPYPA_B,CFQ_B
CFDDS,URXETL,464,PHPYPA_B,CFQ_B
CFDDS,URXGNS,464,PHPYPA_B,CFQ_B
CFDDS,URXMBP,462,PHPYPA_B,CFQ_B
CFDDS,URXMC1,462,PHPYPA_B,CFQ_B
CFDDS,URXMCP,462,PHPYPA_B,CFQ_B
CFDDS,URXMEP,462,PHPYPA_B,CFQ_B
CFDDS,URXMHH,462,PHPYPA_B,CFQ_B
CFDDS,URXMHP,462,PHPYPA_B,CFQ_B
CFDDS,URXMIB,462,PHPYPA_B,CFQ_B
CFDDS,URXMNM,462,PHPYPA_B,CFQ_B
CFDDS,URXMNP,462,PHPYPA_B,CFQ_B
CFDDS,URXMOH,462,PHPYPA_B,CFQ_B
CFDDS,URXMOP,462,PHPYPA_B,CFQ_B
CFDDS,URXMZP,462,PHPYPA_B,CFQ_B
CFDDS,URXP01,459,PHPYPA_B,CFQ_B
CFDDS,URXP02,459,PHPYPA_B,CFQ_B
CFDDS,URXP03,456,PHPYPA_B,CFQ_B
CFDDS,URXP04,456,PHPYPA_B,CFQ_B
CFDDS,URXP05,457,PHPYPA_B,CFQ_B
CFDDS,URXP06,457,PHPYPA_B,CFQ_B
CFDDS,URXP07,457,PHPYPA_B,CFQ_B
CFDDS,URXP09,0,PHPYPA_B,CFQ_B
CFDDS,URXP10,457,PHPYPA_B,CFQ_B
CFDDS,URXUBA,442,L06HM_B,CFQ_B
CFDDS,URXUBE,442,L06HM_B,CFQ_B
CFDDS,URXUCO,442,L06HM_B,CFQ_B
CFDDS,URXUCS,442,L06HM_B,CFQ_B
CFDDS,URXUMO,442,L06HM_B,CFQ_B
CFDDS,URXUPB,442,L06HM_B,CFQ_B
CFDDS,URXUPT,442,L06HM_B,CFQ_B
CFDDS,URXUSB,442,L06HM_B,CFQ_B
CFDDS,URXUTL,440,L06HM_B,CFQ_B
CFDDS,URXUTU,438,L06HM_B,CFQ_B
CFDDS,URXUCL,0,L05_B,CFQ_B
CFDDS,URXUGC,0,L05_B,CFQ_B
